Text,Emotion
i also hate feeling aggravated when i dont know how i am supposed to eat because when i feel that way i often sound that way,anger
i feel can be blamed on the music,sadness
i feel like my go to emotion is angry,anger
Ray Shepherd 's voice was quiet and he ignored his son 's mounting horr,fear
i thought about my own depression about the negative thoughts ive had lately and how i can intervene in those thoughts to help myself not feel so depressed,sadness
im constantly feeling alone,sadness
"@stevecarell Hey Steve.   I think you are such an awesome actor. I love every movie you are in, and I love The Office.",love
@pleasurep i love that song,love
@SilentEcho omg i know i'm so sorry  my screen is just small :S,surprise
im feeling less impressed with the speech this morning than i was last night,surprise
i feel like that fact is being abused,sadness
i have found in the past when i blog daily i have more to say and i get out my feelings and emotions in more creative ways,joy
i ask you not to feel pressured by this,fear
god assignments are stressful ! but its finished now lol and im off to bedd,surprise
i was cooking my dinner feeling pretty melancholy when zane lowe gave it the first spin on his radio one show on tuesday and the song matched my mood perfectly,sadness
i have been struggling with this feeling of being damaged,sadness
i feel ugly i mean i m being calle,sadness
i was reading the melee dps rant below just now and it brought to my attention the reason ive been feeling fairly dissatisfied in raids recently,anger
i feel he will be perfect for this event,joy
"@pursebuzz They do! Lilash I'm guessing, right?  Oh and what camera are you using? That is insane quality!",surprise
i didnt know anyone but why did i feel helpless confused angry tired,sadness
@MissJia *kiss kiss* stu deezy off to bed to have sweet dreams of you ma'am  hehe xxoxo,love
i feel like our relationship revovles around sex and when we do he wants it to be really adventurous trying new things using toys etc ansi just find it exhausting trying to keep up,joy
i know my children feel valued as equal members of our family,joy
i dont know where i want to work because there will always be something that makes me feel stressed or anxious at work whatever the job may be as all jobs require some sort of rules or pressure,sadness
@foxandfriends I am glad to hear that you are ok. Without you they would have to rename the show to  &quot;Just Friends&quot;,love
"I told Dana I could no longer bear the atmosphere of the city , the right-wing bullies , the Falangists , the deadening work of teaching mostly bored and resentful stude",anger
@dougiemcfly Aint the UK fans your fav people!?,surprise
"@marjorielu MISS YOU, TOO!",love
i can tell my arms and hands feel weaker and they feel more numb and tingly at night when i wake up,sadness
i often feel angry or wound up about all the injustices and while the concerns are important and taking action is worthwhile existing in a constant state of feeling over wound cant be healthy,anger
i feel so honored to call rex dingler a friend,joy
i too still believe in feminism and i still believe in the saving power of rock music as bauer proclaims at the end of the article so why am i left feeling skeptical and unconvinced,fear
i remember feeling bowled over and surprised by my own reaction at the tears welling up,surprise
i cant feel anything like they said why does everything always hurt so bad,sadness
i was asked to do the illustration work for the second volume of the city of hell chronicles i was really excited but i couldn t help feeling a little apprehensive at the same time because as i have described before i m fairly new to all this,fear
im still feeling all wimpy it may be another skip around,fear
"Raising her eyes , she stared in rather horrified fascination at the opening do",fear
` I am heartbroken because football has been my whole life ,sadness
i am gonna feel lousy i might as well feel lousy while i am doing something,sadness
Greg:Showing my friends AudioBoo http://audioboo.fm/ Everyone seems 2 love it. Ta for the headzup bro. So need 2 get iPhone. Roll on June,love
"Man, the French Open has been on for a week and I haven't had the opportunity to catch a single match",love
the beginning of Cater 2 U always gets to me,love
i would experience this a number of times later in life but this was my first experience with an icky racism that prevails in all cultures and skin colors around the world it made me feel dirty,sadness
i feel he just broke up with his girlfriend,sadness
i will definitely be passing on my thanks to these wonderfully gifted people but words alone are difficult to express their awesomness and the feeling of safety when they are caring for us,love
&quot;Everyone has one special thing.&quot;  This guy sets the record  for the longest pronunciation of the word &quot;Fresh&quot;    http://bit.ly/3mD9fV,surprise
i think one of the most important things is not to allow anything at all to make you feel fearful because fear and any of the other negative emotions pull down your vibration,fear
i cant abide the political mess the country is in though i feel equally enraged about the state of uk politics,anger
@JohnAmussen @amadril @1txsage1957 @Vickie09 #followfriday thank you so much. I'm so behind. Still at about half of what I had.,love
i remember watching this as a child and feeling a bit outraged on charlie browns behalf when peppermint patty invites herself over to his house for thanksgiving and then gets angry when she doesnt get the meal she expects,anger
i am feeling a little irritated with some close friends and yes i feel like i have an ongoing hangover but those arent reasons for my bad mood,anger
i guess i should feel appreciative of that,joy
In her incensed whisper she called me names I did n't underst,anger
i was feeling really rotten,sadness
i seriously hate one subject to death but now i feel reluctant to drop it,fear
"Slowly , he corners the frightened younger boy , talks reassuringly as he kisses and caresses h",fear
nick is so cute in the tiger costume  ahaha it made my day,love
i feel honored to have had the opportunity to sign my book within the walls of this library,joy
Some members of the UN Security Council will be mi,anger
i dont have training to count on to see the girls i feel even more miserable,sadness
I am watchinggg the new video of @VVBrown Its sooo good  Addicted!,love
"@ebrown2112 LoL that's from last winter (only a few months ago December) I'm in Seattle, felt like Siberia this last winter",surprise
i am feeling quite well this morning,joy
im not a huge history buff but i do feel emotional when i think of my great uncle,sadness
ive had my ass handed to me by murt and im starting to feel fucked but just a little,anger
Is at the movies with the boyfriend!!,surprise
i can cycle further than ever before and the feeling of finishing the manchester to blackpool miles then not being at all bothered at having to ride an extra mile to put,anger
She felt guilty when she sensed Beth 's deep sadnes,sadness
@BenWay08 mmm but nothing i can do. lucky ive got great friends like u to cheer me up,love
i could have possibly forgotten that would make me feel as idiotic as last years whole forgot to pack shirts thing did,sadness
Leme put this bottle of ciroc in ya..Baby i can make you popular!!,surprise
I'm Having a Baby Girl! (In the next 17 Days!) I think I'm gonna keep this handy  http://budurl.com/f9p5 Funny Stuff!,love
i feel like thats a pretty petty thing to complain about,anger
i feel almost weird that someone i didnt know has impacted me emotionally these last few days,surprise
im glad that peter doesnt feel threatened or concerned by my recent interest in decidedly egalitarian almost feminist christian blogs jonalyn finchers a href http soulation,fear
im heartbroken about in love with the world but i think maybe im feeling heartbroken so acutely is it came to me today that every time ive been asked to stay somewhere in the past years or so ive left,sadness
@KhloeKardashian too bad we can catch it here in brazil  but good luck with your show! you're amazing!,love
im feeling bitchy on saturday,anger
i realized i was feeling really irritated while i was saying that,anger
"Cooking microwave pizzas, yummy",love
i jumped off and sauntered into the spa area feeling very pleased with myself,joy
i hope the nathan and haley fans droop in there as a result of i feel theyll be terribly glad with the result,joy
i am feeling very shaky today,fear
i feel the market is in a somewhat dangerous position for traders who end up on the wrong side right now,anger
i just love how when she gets that one on one time with me she feels to loved,love
@TeeMonster The Case of the Gigolo's Picolo?,surprise
i am feeling very indecisive and spontaneous,fear
i might add that i feel dismayed whenever i see christians posting links to such apologetic drivel as my online friend did because it only acts as a disclaimer which boldly advertises their own stupendous ignorance and incredulity,sadness
i dont know why for some reason i feel really pissed off by this person ive supported for years,anger
great party alenka!!  happy birthday chicky! &lt;3,surprise
He looked so crestfallen Preston felt sorry for hi,sadness
i feel that it was a good investment to make this building into a restaurant,joy
i feel as if these words are petty so i am telling you now that my actions are going to speak louder than my words ever will be able to,anger
"@ELJmcfly I don't think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed",surprise
i feel more creative,joy
i don t think anyone feels curious about masala movies they are just light entertainers,surprise
i feel jolly,joy
@jordanmccoy awwww how cute its a pUG,surprise
i was feeling overwhelmed,surprise
i just feel like being sarcastic and mean and all because history paper is overrrrrrrrrrrr,anger
i feel that it is of vital importance that those who care about me know this stuff,joy
i feel amazed i can compress my difficulty so neatly into one sentence,surprise
i feel like im being punished for something that i didnt do,sadness
"OK dear tweeps, goodnight! I need 2 get up early 2 say Happy Mothers Day 2 wife n mom",love
i feel a little skeptical but what have i got to lose,fear
Ecaytrade people who said you'd come by stuff at 6:30..where are you ? Bugs me when people no-show,surprise
i feel hated in cempaka,sadness
sleeping... would've been home sooner but we accidentally killed bambi on the way home,surprise
im feeling like im also going to be uploading some more of my poetry on here just some lame stuff and lemme know if you guys like it,sadness
i know the feeling of plans disturbed schedules disrupted,sadness
i am able to write a full letter in insular minuscule and i will probably never have the skill of xviith century writing masters such as maria strick or jan van den velde but i feel that learning a craft is a worthwhile effort in and for itself,joy
i feel so disheartened at things,sadness
i thought about it later feeling anxious and worried,fear
i feel like i missed the point with this book and therefore i feel kind of dumb,sadness
i tried hard to avoid kim and her insults i tried hard not to feel as though i wasnt really respected by anyone or perhaps i wasnt at all welcome,joy
i cant help but feeling a little hesitant about my decision just because of the magnitude of the decision,fear
i feel less shy about exploring roles in more physical ways,fear
"@VSchlesinger Hey, look who's on twitter   Very kewl",surprise
i was quite the outsider due to my british mentality and feeling embarrassed that my european and north american high school teachers knew more about my culture than i did i felt the desire to change that fact,sadness
i feel my blood pound up my back and in my ears and i throw up it hurts point blank and period it hurts,sadness
im still feeling a bit shaken up,fear
i feel very envious,anger
i feel so agitated about this,fear
@emilybaranowski congrads on engagement/bridal shower! sounds like fun for upcoming &quot;jump out of the audience&quot;  wd love to join in!,love
i for one am feeling a bit anxious at how long we are staying but i know we need to do this,fear
"working on mothers day slideshow, cake, card, and balloons  she deserves the best!",love
"Scorning the establishment , they left homes and heartbroken parent",sadness
i feel like i m in the movie dangerous minds,anger
i feel slightly pained and jolted like frozen toes thawing out after a long afternoon of sledding in the snow,sadness
i doubles victory over brown struff we went back on sunday feeling really optimistic and looking forward to another day filled with more fedtastic tennis,joy
i was feeling too agitated to read and it was too hot out to walk,anger
when my father shouted at me for going to a party with my sister,anger
i got a feeling by the look in her eyes that she was sincere,joy
i dont know that i am feeling fearful,fear
i feel kind of petty blogging about this,anger
i feel hopeless and i realize i have met none of those goals,sadness
i begin to have these doubts my stomach clenches my heart races and i feel fearful,fear
i feel food smarter already and slightly annoyed calories counting is so annoying,anger
im thinking and my way of doing things while i dun understand his feelings not considerate and always assume im right thinking that hes unreasonable and demanding sometimes possesive,love
i feel pressure to act like im so heartbroken but secretly i dont really care that much,sadness
@jaztwitta ily babe. Sweet dreams.,love
i feel like in a way i kinda shocked my body by changing my calorie intake,surprise
i started feeling uncomfortable around my straight male friends particularly after one of them drunkenly came on to me grabbing at my waist while he attempted to murmur sweet nothings in my ear at a party that same week,fear
im feeling hesitant to put much else into words,fear
"When you think about it, the way God works in tremendously, amazing -- He made it possible for me to get my card holder that I lost back.",surprise
@Jeremy_LaMont yr very young looking dude,surprise
"@egeriis it is the lightest, cleanest, most precise and as far as i know fastest engine around",surprise
i often feel overwhelmed with all of the office and administration work required of the teacher,fear
i feel really good about all of these schools though i know some are long shots,joy
i last talked to her and now i feel all bouncy again i shall sleep well tonight methinks,joy
"@abcdude  Darn, I thought you meant White Sox.",surprise
"damn. me and sophie tweeted a lot yesterday. well, it seems like a lot to me anyway.",surprise
i feel agitated about it,anger
i feel ugly today,sadness
@wale I'm gonna havta temp stop fllwing u while ur talkin abt kobe bc I loveeeeeeee him &amp; I'm taking it personal and I like lebron 2.,love
i feel like highschool is making me unhappy,sadness
@wilw wtf pogs are back too?,surprise
im feeling so sally field like these days surprised by all the love and always with a brown mop of hair atop my head,surprise
Loves the Mr. oh so much these days!!,love
i am feeling very pissed now,anger
i think she had more fun than she thought she would have granted we do feel like we are suffering a bit with the food and detoxing but at the same time we feel like we are finally making serious changes to be healthy and that alone is a really awesome feeling,sadness
i feel very apprehensive to adopt labels and to even identify myself as queer it seems that im still quite unclear on that subject and it keeps me feeling separate from the queer community like joel,fear
im feeling a lot less ugly duckling and a lot more a href http,sadness
Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!,love
i feel it like you target blank class di title bookmark on del,sadness
i am feeling morose for i have been reading wuthering heights,sadness
i feel determined even if nervous about the unknown future its perhaps even a bit thrilling,joy
My friend is very anxious about your welfa,fear
"If someone mentions things like ration books , powdered egg , air raids and so on , my stomach turns over and I feel quite depresse",sadness
i feel deeply remorseful and regretful,sadness
"@shaskins too early ,,, I'll spill my corn flakes",surprise
i feel more assured having made my peace with atheism,joy
i dont know what i feel let me recount my emotional spectra all throughout those minutes of gfb finale,sadness
"So I got very , very depressed about it all and I just said to the officers , ` Put me in my cell and leave me alon",sadness
i told im i didnt want him to feel uncomfortable,fear
i was feeling a little like a cold was coming on,anger
i feel im pretty spot on in this instance but im just guessing,joy
Floyd Patterson has expressed dismay over the current treatme,fear
i was feeling a bit pathetic and sorry for myself,sadness
i feel like a perverse pokemon master collecting card keys from girls i almost managed to score on ha,sadness
i suspect that it will really appeal to christian readers but as an atheist i ended up feeling insulted by its religious message and its treatment of the topic,anger
i feel stubborn and strong and ready to fight this disease,anger
@WOMADABUDHABI  glad you liked it-  he's done loads of arrangements but that was the only one i could find on blip,love
i am so very tired and feeling overwhelmed with my everyday responsibilities which brings me to the point of this post,fear
"If , as she suspected , Elizabeth was miserable because of that dreary village sawbones , then it was dishonest and unlikeable of her to pretend that it was because of her sister-in-la",sadness
i think one asset that makes you guys stand out from other bands is that your musicianship especially on the latest record hits the next level and i feel this is why you are accepted in so many genres especially the hardcore scene,love
i feel annoyed img class aligncenter size full wp image src http mrdanbaird,anger
"@KristenSimoni Every time I have Friday off. Sadly, that's not too often",surprise
i cant get sleep she said irritated i am feeling cold,anger
i was not going to be able to sleep until i knew how it ended and mostly because of another thing which i am not even going to talk about here because it makes me angry all over again and also because i feel horribly neurotic and immature getting upset about it and so we will gloss over that bit,fear
i didnt feel there was anything special about it,joy
@DanceDahniDance yea I was about to call you shallow but you saved yourself by saying he makes good music,love
i am never happy for the things i do have i feel so ungrateful for that,sadness
i am feeling very petty right now,anger
i feel shaky dizzy and my stomach starts to hurt if i miss a meal,fear
i feel pretty terrible physically today,sadness
LOVED Britain's got talent last night!  Shaun and Greg were both amazing!  Were they HOT too..can't say I noticed?!!,love
i anyone another lovely day today weather am running late with life generally and not done any art today yet feel deprived bit of,sadness
i felt a little bit of cramping and the same feelings i had been feeling for weeks so was not bothered by it,anger
i hope that you are all feeling festive and keeping warm,joy
"@alekandsteph thanks for adding me, glad to have you",surprise
Sunburned from Venice and watching Fred Claus....Such excitement!!,love
i feel its been very successful in doing that,joy
i hate myself to feel so bothered by the word team the word badminton,anger
im feeling less annoyed with him,anger
i feel like the only person i ever truly loved was a guy whom we shall call mr,love
&quot;yeah them men love them blowjobs&quot; -something you never want to hear your grandma say over breakfast talkin about charles barkley,surprise
A CITY 'S terror-stricken minicab drivers are threatening to quit their jobs in fear after the murder of a young cabb,fear
im sure he remembers what it feels like to have a delicious pregnant wife,joy
"WOOT! favourtie, well second favourite episode just came on TOW ross and rachel ... you know",surprise
@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.,surprise
i feel cooler just looking at these gorgeous rooms,joy
i cannot speak for others but all i know is i feel i am the most successful prettiest version of myself when i walk out of my starbucks with my red cup holiday cup in hand,joy
@ZnaTrainer Ahhh Music to my ears!,love
i feel disgusted by most people,anger
i don t know about you but that feeling of powerlessness of not being in control sends me in a mad tizzy for the haagen dazs,anger
i dont show my insecurity in my persona if not i might come off as a mad bitch whod practically hated on everyone just because shes feeling insecured and being too overly paranoid,fear
i feel so paranoid and im really gonna cut down the hours and frequencies of me wearing contact lenses,fear
i love the way he talks sometimes i feel shy when i was inside him,fear
i drive home i feel like a petty thief having just stolen the exposures crudely stuck in my camera from the ancients,anger
i suppose i m feeling a little sarcastic about today s holiday,anger
@juliefernn jajaja es genial el tweetdeck,love
i feel that many people need to worry about their own families their own children and their own self because time is precious,joy
i even feel it is a game that i am a part of some strange reality swarming with violent carnivores adding to the bare landscape of the place i now know,surprise
i got outside but all the drugs i took didnt exactly make me feel sociable at all,joy
i was feeling frantic,fear
i managed however to relax and enjoy the scenery feeling romantic and thoroughly enjoying our th anniversary cruise,love
i sound so entitled but you cant help but to feel disappointed even though you already knew you were going to be,sadness
i left to the shower questioning what i feel she was gorgeous such a fantastic body so confident in her movement effortlessly graceful,joy
i arabia indigenous believers in christ often feel isolated and alone,sadness
He looked most disconsolat,sadness
i have started this journal because i feel like a bunch of unfortunate and seemingly random things happen to me and i would like to keep track of them,sadness
i am feeling so invigorated and so ready to keep pushing on to goal,joy
i feel frightened to be a citizen of india where honest performances are neither recognised nor appreciated,fear
i suddenly feel like the grouchy grinch or jack skellington,anger
i have tried sorting out the area for the cat houses this lunchtime but i guess after the printer ordeal i am feeling quite uptight so it has been put on hold,fear
i feel a bit low,sadness
i may feel uncomfortable or just want to give up,fear
@lorilooker oii oiii  hope the run goes/went well (whenever you get this message!) love youuuuu ?,love
Hopes every1 had a nice mothers day!,love
i feel a part of the family of the universe rather than fearful of it,fear
i forgive myself that i have accepted and allowed myself to feel terrified when i can not move myself or speak or scream in sleep paralysis,fear
i look at your kids i feel jealous sure,anger
i do now as compared with years ago is that i no longer feel i have to be accepted by others only those who matter to me,love
: So wonderful to spend Mother's Day with my mum.,love
"She turned to Fran , faint annoyance crossing her f",anger
i have reported feeling marginalized intimidated and or subjected to threats of retaliation,fear
i just feel resentful and show my resentment by eating tempura and sundaes,anger
i feel invigorated when i look at this image just as i did when i looked at the other two photos,joy
i am not feeling fearful,fear
i understand feeling alone and lonely like you may never be really known,sadness
"@jdennes thank you, you are my first follower",surprise
i definitely feel like i don t have a spot assured he said but didn t seem too stressed about spring training,joy
i feel successful in balancing my paid work and family life or i am satisfied with the balance i have achieved between my work and life on a scale of to,joy
@MsFantastic776 goodmorning&amp; Happymothers day,love
i feel popular but they dont want to be taught and they wont get married before the get baptized so they cant obviously,joy
i feel like its important to reveal lessons youve learned in tough times along with ones youve learned in awesome times when you are endeavoring to build an audience through honesty and authenticity,joy
i feel like if i ask them to stay for me then im being the selfish one even though they are the ones making plans that they know i cant do with them,anger
i feel that your advice is only useful for the people who already believe in it,joy
ive found my interest in s u waning and ive even come away from some portrayals of their relationship feeling dissatisfied,anger
i feel joyful when im surprised and joyful when i am surprising someone,joy
i would ideally like to be able to come to terms with it at one point and have acim happily integrated with all the abraham processes just so i can feel resolved,joy
i think i may be feeling sociable,joy
Photo: Thatï¿½s what you call HOPE.  http://tumblr.com/xww1phh33,surprise
"my hundreth update  HAPPY MOTHERS DAY. i love you mum! even with all the fuss and fighting, you're still the one and only.",surprise
"He stopped , becoming aware of the glare from his uncle and the frank astonishment from his",surprise
i cant even remember what it feels like to be loved,love
it's sooo warm,love
i feel much gratitude and thanks for finally after months and days i get to know my beloved deedee is fine,love
@SarahAMurdoch YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,love
i feel like im the only one whos caring about whats good for me right now,love
Star Warz day? Really..that is a hot topic? Man..oh man.. I'm just waiting for Star Trek!,surprise
i feel fine which is good enough on a sunday evening,joy
i stop being so reactive every little time i feel wronged or sense wrong in the universe,anger
i see are self centered statements about you and your feelings and your looking for a sympathetic ear from anyone that will listen,love
im here today after looking at my bank account this morning and feeling shocked,surprise
i would feel better,joy
i even get jealous when my bf speaks to his best friend who is a girl and also friend of mine but i listen and understand their friendship because my trust towards my bf is higher than me feeling jealous,anger
i feel devastated that this occured but it was for a good cause hopefully no more dogs run around acting like that so they too dont get shot down,sadness
Excited! Double Bio today.   I don't have a straightener and my hair looks horrendous at the moment. Wtf am I supposed to do?,surprise
i feel more jaded,sadness
i have a feeling might have offended one of the dorks sitting in the censorship cubicle of doom,anger
i thought i would challenge myself i really wanted to capture a realistic view of the animal whilst also showing of my own unique painting style i feel this was successful yet next time i would go larger,joy
i feel its a pathetic way to get sympathy,sadness
i move in to sit real close close enough to smell the cherry candy you ve been sucking on close enough to feel nervous,fear
Alexandra grew even crosser as it became obvious that Matthew had been invited in his own ri,anger
i feel privileged to be allowed into the sanctum of her studio the many different paintings and studies lining the walls morph and grow week on week,joy
im sure something will come to me on a day when im feeling a little more artistic,joy
i just had a very brief time in the beanbag and i said to anna that i feel like i have been beaten up,sadness
@francecino its alright babes &gt;&lt; boo. im gonna leave agaiiiiin,surprise
"Delighted about Jim , apprehensive for Jasper , Alice lay for a long time awake in the silent r",joy
i was feeling regretful that i made contact with someone with whom i need to keep distance,sadness
i seem to have managed to start the week with a little bit of a hangover annoyingly so i have been sitting here feeling groggy all day,sadness
happy mothers' day to all your moms!,love
HAPPY MOTHERS DAY.!,love
i feel a bit like a naughty child because i wasn t sure i d do a post today,love
i feel complimented or insulted,anger
@wesdunn haha no kidding... I listen to them all day long bud,love
i bet taylor swift basks in the knowledge that the boys she writes songs about probably feel tortured,anger
"He was exasperated , but not cast d",anger
@VDog - I think @taxgirl did an amazing presentation about the whole &quot;keeping review items&quot; and tax thing at BlogHer '08  She's awesome!,surprise
i remember feeling surprised that i had the option not to listen,surprise
"@tommcfly talk to me isn't a good idea?  i'm going to buy a gift to my friend, so you have 20 mins...",surprise
i would accept your gift without feeling mad,anger
i have a feeling that it is in canada where she ll find her prince charming,joy
i have a feeling shailene will be perfect,joy
i have times when i feel insecure,fear
i feel a strong shift recently,joy
i didnt want to stay in this feeling of loneliness the emptiness of my prayers blank requests to a paper deity,sadness
"He did n't seem offended , he did n't exactly appear contr",anger
I wish Saturday Night Fever was on again! I couldn't stay up lastnite for the whole thing,love
i feel like a smug mom since i know i was finally not the one to cause such chaos and mayhem,joy
@purplefrogcat Happy Mother's Day to you,love
i am from new jersey and this first drink was consumed at a post prom party so i feel it s appropriately lame,sadness
i chose to share that little personal snippet in my phone because i know i m not the only one that feels this way and i know i m not the only one that was petrified to face it,fear
i see you i feel so helpless,sadness
"@SIFashions Wow, that's really sweet! I'm assuming this is blog-related.  Thanks so much.",surprise
i found myself feeling shaky and dizzy while i exercised and a part of my weight loss could have been due to getting a throat infection,fear
i can also song write without feeling all bashful about it and play music and my guitars without anyone telling me to turn it down,fear
i head upstream to explore bringing my notebook to write up the events of the day and i soon find running water with some small pools big enough to strip down and throw some water on the ole corpse which feels lovely,love
i personally feel amazed that i have managed to connect with such amazingly talented and creative people through this little world of dance,surprise
"@taylorswift13 Hello there, Taylor  I MISS YOU. Its been 2 months &lt;/3",surprise
i really feel like i m wading in dangerous waters here but i think dialog is really important too,anger
@Bronzethumb Thank you.,surprise
@tweerrerbot  Well I was following you because I think your interesting ... and I was right,love
@courtbolin i miss youuu and i wish i was dodging semis with you,love
i feel hesitant unsure doubtful of myself,fear
i do feel like less of a person when i constantly hear family members use hateful language every time anything even remotely related to homosexuality comes up,anger
i feel the only news which soothes the troubled minds is the news from uk,sadness
i feel like i m teetering on the edge of hoarding insanity when it comes to my beloved clothing,love
i gave my honest opinion revis told reporters in the jets locker room adding i feel that people let him slide when he says smart remarks on certain things,joy
i have a heart to serve to better their situation but in that moment i feel so helpless,fear
"OK, my boo-boo: Daddy took his dental bridge-front tooth- out and forgot it on the table.  Uh-Oh, shiney plastic for me to chew! I sawwy",surprise
i feel like i should have some wine or something i was amused,joy
im feeling exhausted today,sadness
i had been feeling guilty that i had played a part in their breakup and i have been subconsciously trying to figure out what wen wrong and how i could fix it and how i could prevent it and what is the purpose behind it,sadness
http://twitpic.com/67ykl - The stolen purse -- when it was new from the store...see tags still on it,surprise
i found myself agreeing with a lot of her thoughts about how pregnant women are wrong in feeling superior to others about how each man basically just wants a woman who lets him do anything he wants,joy
i feel any team pretty dangerous in playoffs york left wing ruslan fedotenko notes said,anger
i see each time you is what feel i am very anxious to to living to eat you,fear
i feel like an idiot for trusting you though,joy
id start feeling resentful that i lived in a part of the country where the sun stubbornly refuses to show itself after the end of september,anger
im feeling that joy every day with some of the most gorgeous people ive ever met and hope this thanksgiving you felt the same,joy
@GeorgiaPrincez He'd probably spontaneously combust.,surprise
has finally started his serious revision - has just completed an english BG mock,surprise
i feel about petty games,anger
im not feeling so whiney about going alone to my conversion,sadness
i feel reluctant to go overseas one interesting fact is how the whole education system is so screwed up that to us ip seems so wow cus only a few schs get to go ip but to the schs,fear
Rachel and her mother looked agitat,fear
im just feeling so fucked up nothing can cheer me up,anger
i feel happy now that i am enjoying the changes in my life and looking forward to the unknown good times that are yet to come autumn and winter are suddenly just new steps on the journey,joy
i just feel discouraged because the industry is enormous what makes me special in a sea of pretty girls,sadness
i thought i should be excited that im starting work but im feeling reluctant as ever,fear
@DJ_Joelted i will definately be there tomorrow,surprise
the possibility of having failed the examination,fear
i wear this when i m feeling playful and silly,joy
Mr Stokill must have noticed my look of bewild,surprise
i didnt get a wink of sleep that night and continued feeling not so fabulous the next morning,joy
i feel so bitchy suddenly,anger
i wanted to upgrade the characters i was creating and engage them in battles of a similar setting transformations the raising of energy flashy colors chaotic explosions feelings of desperation when the adversary has you beaten etc,sadness
ive never had a maternal instinct a feeling of broodiness nor have the urge to say aww he she is so cute when an of course kicking and screaming little brat is in the room,joy
i left the place feeling slightly shaken it s hard to read and hear about such things,fear
i guess i feel that if i don t fulfill some of my artistic pursuits now i certainly won t have the time when the economy picks up,joy
"` You keep them , "" she cried , throwing the jewels into the plump lap of the astounded Soapy Fi",surprise
@showingmyassets no happy hour for me today,love
i wonder does anyone ever feel particularly inspired or moved watching question time these days,joy
"Aston Villa are having a great run , but they hold no particular horrors for the Norwich playe",fear
@shaundiviney Sweeny Todd is deadset one of the best movies of all time,surprise
ive always been a giver not a taker i feel selfish in considering this idea,anger
i feel like amazing co screenwriter roberto orcis bizarre adoration of dubya the pampered bush son was responsible for this shit even though it was carried over from the amazing spider man which orci didnt co write,surprise
ive been feeling mellon collie aka melancholy the past few days and i,sadness
"Henry Tyler would not have described her as a happy woman , but afterward he could not say that she had seemed at all unw",joy
@pcornqueen Good morning and thank you for the re-tweet. Have a great day yourself.,love
im sick of feeling crappy,sadness
i feel thrilled that by the end of the month this round will be completed and i can begin to recover,joy
i really feel that my life is perfect right now and if it isnt too much to ask for i just hope that everything would stay the same,joy
"gooooooood night, cant believe tomoroo is cancelled!  but still gonna be a giid night, GNI cant beat them!",surprise
i only do unwillingly and always leaves me feeling grouchy and unsettled,anger
i want to be irreplaceable and until i find the person who makes me feel that way than i think id rather stay single because if im not your number than whats the point i refuse to be just something you settle for maybe im just stubborn but its how i feel so idrc,anger
i feel like a treasured prize,love
i would love to open up a beauty salon for real women one day somewhere those who do not necessarily have perfect bodies skin can come without feeling intimidated,fear
i hunger for anything i feel ferocious like a tiger,anger
i feel as if i must blog constantly for all my loyal fans the baker thia sandwich the scruncher and of course mini t rex,love
i know that i feel awful when i ask my husband to watch audrey just long enough for me to take a shower,sadness
i feel like the heartless from kingdom hearts or really any stock character that is born without feelings and watches enviously as the normal people laugh cry love and feel things that i can t,anger
i can t hate too much because i feel like she s looking pretty damn flawless in these pics,joy
Back in a mo. Cover Girls hubby on fb chat. She not seen him for 5 months,surprise
Trying to stay awake  Anyone have any tips how to keep yourself awake @work?,surprise
i looked back at her feeling myself desperately curious,surprise
i still feel extremely helpless,fear
i didnt know what it was but i then went home to later experiment so that i would feel accepted but as i experimented i learned a new feeling the feeling of greed,love
i feel as uncomfortable now as if i were carrying a volvo but my belly is nice and tidy and looks not unsimilar to the beer gut my dad has nice and hard and round and i waddle just like he does,fear
i sing the more confident i feel but i still get a little nervous on an opening night,fear
i really feel hesitant,fear
i feel like ive shaken off some of the funk thats been floating around me for the last bit,fear
i told him that if he touched me with a needle i would punch him feeling a little hostile in the midst of my pain,anger
i really feel entertained and informed when i listen to it,joy
im home and feeling a bit low,sadness
"@fredrikth Hi, there you are! Rise and shine. Yes, I did. Pretty early for the last nights hours  But I slept like a baby though ...",love
i started to feel cold like symptoms of light nausea cough and tiredness,anger
i feel that the very foundations of my faith have been shaken to the core,fear
i woke up feeling artistic ish,joy
i began training in january or at least mentally preparing myself to train and can remember specifically feeling apprehensive about the running a spring marathon,fear
i feel petty posting with my own complaints right now because its not like i was kidnapped when i was years old and forced to make easter creme eggs for the rest of my life,anger
i met you i used to want to lock myself into a vault just to feel precious,joy
http://tinyurl.com/67sk5r Follow my blog and I'll follow yours,surprise
yay mothers day  i love mi madre,love
i feel amazed to say that i am doing what i only dreamed of doing again,surprise
i feel so impatient so easily annoyed so outraged by the blatant defiance that seems to be olivias most prominent characteristic these days,anger
i am actually considering buying them thats why i feel so unsure hehe,fear
why did last.fm wanted money from me to listen to my radios,surprise
"Alright! Party was a success! We all had fun, &amp; now it's over",love
i plan on making another post all about that but ive had some progress and i feel fucking fantastic,joy
@chantalicious THANKS,love
